COD_PROVINCIA|IND_SEXO|CLASE_PERMISO|DESC_ANTIG_PERMISO|NUM_CONDUCTORES
13|V|B+E |Anterior_2014|367
13|V|C   |2020         |1
13|V|C   |2024         |1
13|V|C   |Anterior_2014|58
13|V|C+E |Anterior_2014|34
13|V|C1  |Anterior_2014|74
13|V|C1+E|Anterior_2014|35
13|V|D   |Anterior_2014|1
13|V|D+E |Anterior_2014|3
13|V|D1  |Anterior_2014|3
13|V|D1+E|Anterior_2014|5
13|V|LVA |2014         |2
13|V|LVA |2019         |2
13|V|LVA |2020         |2
13|V|LVA |2021         |5
13|V|LVA |2022         |7
13|V|LVA |2023         |13
13|V|LVA |2024         |16
13|V|LVA |Anterior_2014|53
14|M|A   |2018         |1
14|M|A   |2019         |1
14|M|A   |2020         |1
14|M|A   |2021         |3
14|M|A   |2022         |2
14|M|A   |2024         |2
14|M|A   |Anterior_2014|96
14|M|A1  |2014         |4
14|M|A1  |2015         |9
14|M|A1  |2016         |6
14|M|A1  |2017         |9
14|M|A1  |2018         |14
14|M|A1  |2019         |12
14|M|A1  |2020         |13
14|M|A1  |2021         |17
14|M|A1  |2022         |14
14|M|A1  |2023         |18
14|M|A1  |2024         |10
14|M|A1  |Anterior_2014|296
14|M|A2  |2017         |1
14|M|A2  |2018         |1
14|M|A2  |2020         |1
14|M|A2  |2021         |7
14|M|A2  |2022         |3
14|M|A2  |2023         |3
14|M|A2  |2024         |5
14|M|A2  |Anterior_2014|95
14|M|AM  |2014         |170
14|M|AM  |2015         |238
14|M|AM  |2016         |230
14|M|AM  |2017         |159
14|M|AM  |2018         |236
14|M|AM  |2019         |247
14|M|AM  |2020         |203
14|M|AM  |2021         |289
14|M|AM  |2022         |237
14|M|AM  |2023         |221
14|M|AM  |2024         |199
14|M|AM  |Anterior_2014|35705
14|M|B   |2014         |2434
14|M|B   |2015         |2816
14|M|B   |2016         |3332
14|M|B   |2017         |2820
14|M|B   |2018         |3798
14|M|B   |2019         |3517
14|M|B   |2020         |2550
14|M|B   |2021         |3972
14|M|B   |2022         |3211
14|M|B   |2023         |2998
14|M|B   |2024         |2647
14|M|B   |Anterior_2014|124487
14|M|B+E |2015         |1
14|M|B+E |2016         |1
14|M|B+E |2017         |1
14|M|B+E |2018         |1
14|M|B+E |2019         |2
14|M|B+E |2020         |2
14|M|B+E |2023         |5
14|M|B+E |2024         |7
14|M|B+E |Anterior_2014|126
14|M|C   |Anterior_2014|1
14|M|C1  |2023         |2
14|M|C1  |Anterior_2014|15
14|M|C1+E|2023         |1
14|M|C1+E|Anterior_2014|16
14|M|LVA |2023         |1
14|M|LVA |Anterior_2014|1
14|V|A   |2017         |2
14|V|A   |2018         |2
14|V|A   |2019         |1
14|V|A   |2020         |3
14|V|A   |2021         |14
14|V|A   |2022         |3
14|V|A   |2023         |7
14|V|A   |2024         |17
14|V|A   |Anterior_2014|4061
14|V|A1  |2014         |60
14|V|A1  |2015         |48
14|V|A1  |2016         |67
14|V|A1  |2017         |37
14|V|A1  |2018         |60
14|V|A1  |2019         |54
14|V|A1  |2020         |69
14|V|A1  |2021         |106
14|V|A1  |2022         |97
14|V|A1  |2023         |65
14|V|A1  |2024         |62
14|V|A1  |Anterior_2014|6325
14|V|A2  |2014         |4
14|V|A2  |2015         |3
14|V|A2  |2016         |3
14|V|A2  |2017         |3
14|V|A2  |2018         |8
14|V|A2  |2019         |18
14|V|A2  |2020         |3
14|V|A2  |2021         |9
14|V|A2  |2022         |6
14|V|A2  |2023         |12
14|V|A2  |2024         |21
14|V|A2  |Anterior_2014|4132
14|V|AM  |2014         |504
14|V|AM  |2015         |495
14|V|AM  |2016         |534
14|V|AM  |2017         |444
14|V|AM  |2018         |628
14|V|AM  |2019         |531
14|V|AM  |2020         |547
14|V|AM  |2021         |781
14|V|AM  |2022         |687
14|V|AM  |2023         |670
14|V|AM  |2024         |724
14|V|AM  |Anterior_2014|129815
14|V|B   |2014         |2237
14|V|B   |2015         |2570
14|V|B   |2016         |3159
14|V|B   |2017         |2598
14|V|B   |2018         |3458
14|V|B   |2019         |3182
14|V|B   |2020         |2291
14|V|B   |2021         |3875
14|V|B   |2022         |3313
14|V|B   |2023         |3234
14|V|B   |2024         |3186
14|V|B   |Anterior_2014|91358
14|V|B+E |2014         |2
14|V|B+E |2015         |1
14|V|B+E |2016         |4
14|V|B+E |2018         |3
14|V|B+E |2019         |3
14|V|B+E |2021         |1
14|V|B+E |2022         |10
14|V|B+E |2023         |14
14|V|B+E |2024         |7
14|V|B+E |Anterior_2014|443
14|V|C   |2017         |1
14|V|C   |2023         |1
14|V|C   |Anterior_2014|34
14|V|C+E |Anterior_2014|13
14|V|C1  |2018         |1
14|V|C1  |2023         |3
14|V|C1  |Anterior_2014|54
14|V|C1+E|Anterior_2014|27
14|V|D   |2024         |1
14|V|D   |Anterior_2014|5
14|V|D1  |2018         |1
14|V|D1+E|Anterior_2014|3
14|V|LVA |2022         |2
14|V|LVA |2023         |5
14|V|LVA |2024         |3
14|V|LVA |Anterior_2014|8
15|M|A   |2014         |2
15|M|A   |2015         |10
15|M|A   |2016         |7
15|M|A   |2017         |7
15|M|A   |2018         |7
15|M|A   |2019         |11
15|M|A   |2020         |11
15|M|A   |2021         |18
15|M|A   |2022         |13
15|M|A   |2023         |12
15|M|A   |2024         |13
15|M|A   |Anterior_2014|165
15|M|A1  |2014         |13
15|M|A1  |2015         |14
15|M|A1  |2016         |16
15|M|A1  |2017         |17
15|M|A1  |2018         |20
15|M|A1  |2019         |27
15|M|A1  |2020         |18
15|M|A1  |2021         |34
15|M|A1  |2022         |40
15|M|A1  |2023         |31
15|M|A1  |2024         |32
15|M|A1  |Anterior_2014|795
15|M|A2  |2014         |1
15|M|A2  |2015         |3
15|M|A2  |2016         |9
15|M|A2  |2017         |12
15|M|A2  |2018         |9
15|M|A2  |2019         |9
15|M|A2  |2020         |7
15|M|A2  |2021         |15
15|M|A2  |2022         |8
15|M|A2  |2023         |12
15|M|A2  |2024         |26
15|M|A2  |Anterior_2014|209
15|M|AM  |2014         |28
15|M|AM  |2015         |33
15|M|AM  |2016         |33
15|M|AM  |2017         |29
15|M|AM  |2018         |63
15|M|AM  |2019         |55
15|M|AM  |2020         |50
15|M|AM  |2021         |77
15|M|AM  |2022         |60
15|M|AM  |2023         |55
15|M|AM  |2024         |92
15|M|AM  |Anterior_2014|26216
15|M|B   |2014         |3922
15|M|B   |2015         |4476
15|M|B   |2016         |4748
15|M|B   |2017         |3989
15|M|B   |2018         |4788
15|M|B   |2019         |4634
15|M|B   |2020         |4310
15|M|B   |2021         |4572
15|M|B   |2022         |4509
15|M|B   |2023         |4261
15|M|B   |2024         |4245
15|M|B   |Anterior_2014|259619
15|M|B+E |2014         |6
15|M|B+E |2015         |8
15|M|B+E |2016         |7
15|M|B+E |2017         |10
15|M|B+E |2018         |7
15|M|B+E |2019         |13
15|M|B+E |2020         |12
15|M|B+E |2021         |14
15|M|B+E |2022         |9
15|M|B+E |2023         |24
15|M|B+E |2024         |15
15|M|B+E |Anterior_2014|629
15|M|C   |2020         |1
15|M|C   |Anterior_2014|9
15|M|C+E |Anterior_2014|1
15|M|C1  |2021         |1
15|M|C1  |Anterior_2014|34
15|M|C1+E|Anterior_2014|14
15|M|D+E |Anterior_2014|1
15|M|D1  |Anterior_2014|3
15|M|LVA |2023         |2
15|M|LVA |2024         |1
15|M|LVA |Anterior_2014|51
15|V|A   |2014         |5
15|V|A   |2015         |8
15|V|A   |2016         |21
15|V|A   |2017         |32
15|V|A   |2018         |37
15|V|A   |2019         |45
15|V|A   |2020         |45
15|V|A   |2021         |29
15|V|A   |2022         |24
15|V|A   |2023         |30
15|V|A   |2024         |61
15|V|A   |Anterior_2014|4467
15|V|A1  |2014         |60
15|V|A1  |2015         |81
15|V|A1  |2016         |99
15|V|A1  |2017         |94
15|V|A1  |2018         |110
15|V|A1  |2019         |130
15|V|A1  |2020         |163
15|V|A1  |2021         |131
15|V|A1  |2022         |144
15|V|A1  |2023         |147
15|V|A1  |2024         |133
15|V|A1  |Anterior_2014|7545
15|V|A2  |2014         |8
15|V|A2  |2015         |16
15|V|A2  |2016         |27
15|V|A2  |2017         |41
15|V|A2  |2018         |40
15|V|A2  |2019         |47
15|V|A2  |2020         |51
15|V|A2  |2021         |36
15|V|A2  |2022         |51
15|V|A2  |2023         |50
15|V|A2  |2024         |57
15|V|A2  |Anterior_2014|4841
15|V|AM  |2014         |171
15|V|AM  |2015         |201
15|V|AM  |2016         |186
15|V|AM  |2017         |174
15|V|AM  |2018         |193
15|V|AM  |2019         |227
15|V|AM  |2020         |251
15|V|AM  |2021         |289
15|V|AM  |2022         |305
15|V|AM  |2023         |312
15|V|AM  |2024         |417
15|V|AM  |Anterior_2014|105361
15|V|B   |2014         |3459
15|V|B   |2015         |4010
15|V|B   |2016         |4381
15|V|B   |2017         |3789
15|V|B   |2018         |4472
15|V|B   |2019         |4562
15|V|B   |2020         |4113
15|V|B   |2021         |4708
15|V|B   |2022         |4828
15|V|B   |2023         |4989
15|V|B   |2024         |5275
15|V|B   |Anterior_2014|200108
15|V|B+E |2014         |13
15|V|B+E |2015         |19
15|V|B+E |2016         |17
15|V|B+E |2017         |19
15|V|B+E |2018         |28
15|V|B+E |2019         |27
15|V|B+E |2020         |20
15|V|B+E |2021         |18
15|V|B+E |2022         |23
15|V|B+E |2023         |60
15|V|B+E |2024         |40
15|V|B+E |Anterior_2014|2627
15|V|C   |2017         |1
15|V|C   |2019         |1
15|V|C   |2020         |3
15|V|C   |2021         |3
15|V|C   |2023         |1
15|V|C   |2024         |2
15|V|C   |Anterior_2014|124
15|V|C+E |2019         |1
15|V|C+E |2024         |7
15|V|C+E |Anterior_2014|73
15|V|C1  |2017         |1
15|V|C1  |2019         |1
15|V|C1  |2021         |2
15|V|C1  |2022         |2
15|V|C1  |2023         |2
15|V|C1  |2024         |2
15|V|C1  |Anterior_2014|301
15|V|C1+E|2020         |1
15|V|C1+E|2024         |1
15|V|C1+E|Anterior_2014|118
15|V|D   |2019         |1
15|V|D   |2021         |1
15|V|D   |2024         |4
15|V|D   |Anterior_2014|9
15|V|D+E |2021         |1
15|V|D+E |2024         |2
15|V|D+E |Anterior_2014|6
15|V|D1  |2015         |1
15|V|D1  |2019         |1
15|V|D1  |2020         |1
15|V|D1  |2023         |1
15|V|D1  |2024         |5
15|V|D1  |Anterior_2014|18
15|V|D1+E|2020         |1
15|V|D1+E|2021         |2
15|V|D1+E|2024         |2
15|V|D1+E|Anterior_2014|3
15|V|LCM |Anterior_2014|1
15|V|LVA |2017         |2
15|V|LVA |2019         |1
15|V|LVA |2021         |1
15|V|LVA |2022         |7
15|V|LVA |2023         |20
15|V|LVA |2024         |23
15|V|LVA |Anterior_2014|91
16|M|A   |2017         |1
16|M|A   |2019         |1
16|M|A   |2020         |2
16|M|A   |2022         |2
16|M|A   |2023         |1
16|M|A   |2024         |7
16|M|A   |Anterior_2014|24
16|M|A1  |2014         |7
16|M|A1  |2015         |3
16|M|A1  |2016         |4
16|M|A1  |2017         |4
16|M|A1  |2018         |12
16|M|A1  |2019         |2
16|M|A1  |2020         |7
16|M|A1  |2021         |13
16|M|A1  |2022         |14
16|M|A1  |2023         |15
16|M|A1  |2024         |8
16|M|A1  |Anterior_2014|91
16|M|A2  |2016         |1
16|M|A2  |2018         |1
16|M|A2  |2019         |2
16|M|A2  |2021         |2
16|M|A2  |2022         |2
16|M|A2  |2023         |4
16|M|A2  |2024         |10
16|M|A2  |Anterior_2014|38
16|M|AM  |2014         |16
16|M|AM  |2015         |19
16|M|AM  |2016         |17
16|M|AM  |2017         |18
16|M|AM  |2018         |22
16|M|AM  |2019         |17
16|M|AM  |2020         |21
16|M|AM  |2021         |34
16|M|AM  |2022         |20
16|M|AM  |2023         |24
16|M|AM  |2024         |34
16|M|AM  |Anterior_2014|5147
16|M|B   |2014         |762
16|M|B   |2015         |940
16|M|B   |2016         |982
16|M|B   |2017         |778
16|M|B   |2018         |1208
16|M|B   |2019         |1041
16|M|B   |2020         |946
16|M|B   |2021         |1019
16|M|B   |2022         |898
16|M|B   |2023         |847
16|M|B   |2024         |1004
16|M|B   |Anterior_2014|33989
16|M|B+E |2019         |1
16|M|B+E |2021         |1
16|M|B+E |2022         |1
16|M|B+E |2024         |3
16|M|B+E |Anterior_2014|9
16|M|C   |Anterior_2014|2
16|M|C+E |2018         |1
16|M|C+E |Anterior_2014|2
16|M|C1  |Anterior_2014|3
16|M|C1+E|Anterior_2014|4
16|V|A   |2014         |1
16|V|A   |2015         |1
16|V|A   |2017         |2
16|V|A   |2018         |5
16|V|A   |2019         |4
16|V|A   |2020         |4
16|V|A   |2021         |9
16|V|A   |2022         |4
16|V|A   |2023         |7
16|V|A   |2024         |20
16|V|A   |Anterior_2014|1633
16|V|A1  |2014         |15
16|V|A1  |2015         |17
16|V|A1  |2016         |15
16|V|A1  |2017         |23
16|V|A1  |2018         |29
16|V|A1  |2019         |22
16|V|A1  |2020         |34
16|V|A1  |2021         |37
16|V|A1  |2022         |26
16|V|A1  |2023         |24
16|V|A1  |2024         |27
16|V|A1  |Anterior_2014|2159
16|V|A2  |2014         |1
16|V|A2  |2015         |1
16|V|A2  |2018         |6
16|V|A2  |2019         |4
16|V|A2  |2020         |4
16|V|A2  |2021         |12
16|V|A2  |2022         |10
16|V|A2  |2023         |4
16|V|A2  |2024         |16
16|V|A2  |Anterior_2014|1595
16|V|AM  |2014         |99
16|V|AM  |2015         |106
16|V|AM  |2016         |99
16|V|AM  |2017         |70
16|V|AM  |2018         |92
16|V|AM  |2019         |92
16|V|AM  |2020         |104
16|V|AM  |2021         |131
16|V|AM  |2022         |83
16|V|AM  |2023         |78
16|V|AM  |2024         |142
16|V|AM  |Anterior_2014|24715
16|V|B   |2014         |741
16|V|B   |2015         |877
16|V|B   |2016         |925
16|V|B   |2017         |722
16|V|B   |2018         |1053
16|V|B   |2019         |978
16|V|B   |2020         |880
16|V|B   |2021         |1051
16|V|B   |2022         |996
16|V|B   |2023         |1058
16|V|B   |2024         |1315
16|V|B   |Anterior_2014|32476
16|V|B+E |2014         |2
16|V|B+E |2015         |1
16|V|B+E |2019         |2
16|V|B+E |2020         |2
16|V|B+E |2021         |1
16|V|B+E |2022         |16
16|V|B+E |2023         |31
16|V|B+E |2024         |8
16|V|B+E |Anterior_2014|191
16|V|C   |Anterior_2014|52
16|V|C+E |2024         |2
16|V|C+E |Anterior_2014|25
16|V|C1  |2024         |3
16|V|C1  |Anterior_2014|56
16|V|C1+E|2020         |1
16|V|C1+E|2021         |1
16|V|C1+E|2024         |1
16|V|C1+E|Anterior_2014|36
16|V|D   |2024         |2
16|V|D   |Anterior_2014|8
16|V|D1  |2024         |4
16|V|D1  |Anterior_2014|3
16|V|D1+E|2024         |1
16|V|D1+E|Anterior_2014|2
16|V|LVA |2019         |1
16|V|LVA |2020         |1
16|V|LVA |2021         |2
16|V|LVA |2022         |3
16|V|LVA |2023         |4
16|V|LVA |2024         |2
16|V|LVA |Anterior_2014|36
17|M|A   |2014         |7
17|M|A   |2015         |1
17|M|A   |2016         |4
17|M|A   |2017         |2
17|M|A   |2018         |4
17|M|A   |2019         |10
17|M|A   |2020         |12
17|M|A   |2021         |12
17|M|A   |2022         |17
17|M|A   |2023         |14
17|M|A   |2024         |26
17|M|A   |Anterior_2014|622
17|M|A1  |2014         |64
17|M|A1  |2015         |65
17|M|A1  |2016         |78
17|M|A1  |2017         |61
17|M|A1  |2018         |76
17|M|A1  |2019         |76
17|M|A1  |2020         |67
17|M|A1  |2021         |131
17|M|A1  |2022         |108
17|M|A1  |2023         |92
17|M|A1  |2024         |65
17|M|A1  |Anterior_2014|2733
17|M|A2  |2014         |5
17|M|A2  |2015         |6
17|M|A2  |2016         |2
17|M|A2  |2017         |6
17|M|A2  |2018         |11
17|M|A2  |2019         |8
17|M|A2  |2020         |7
17|M|A2  |2021         |18
17|M|A2  |2022         |17
17|M|A2  |2023         |16
17|M|A2  |2024         |18
17|M|A2  |Anterior_2014|636
17|M|AM  |2014         |339
17|M|AM  |2015         |325
17|M|AM  |2016         |315
17|M|AM  |2017         |283
17|M|AM  |2018         |360
17|M|AM  |2019         |318
17|M|AM  |2020         |237
17|M|AM  |2021         |340
17|M|AM  |2022         |350
17|M|AM  |2023         |340
17|M|AM  |2024         |373
17|M|AM  |Anterior_2014|64797
17|M|B   |2014         |2336
17|M|B   |2015         |2615
17|M|B   |2016         |2882
17|M|B   |2017         |2423
17|M|B   |2018         |3310
17|M|B   |2019         |3846
17|M|B   |2020         |2445
17|M|B   |2021         |4071
17|M|B   |2022         |3440
17|M|B   |2023         |3537
17|M|B   |2024         |4006
17|M|B   |Anterior_2014|105217
17|M|B+E |2014         |4
17|M|B+E |2015         |4
17|M|B+E |2016         |2
17|M|B+E |2017         |2
17|M|B+E |2018         |4
17|M|B+E |2019         |8
17|M|B+E |2020         |5
17|M|B+E |2021         |5
17|M|B+E |2022         |7
17|M|B+E |2023         |29
17|M|B+E |2024         |13
17|M|B+E |Anterior_2014|433
17|M|C   |2023         |1
17|M|C   |Anterior_2014|5
17|M|C+E |Anterior_2014|4
17|M|C1  |2019         |1
17|M|C1  |2020         |3
17|M|C1  |2023         |3
17|M|C1  |2024         |3
17|M|C1  |Anterior_2014|32
17|M|C1+E|2019         |1
17|M|C1+E|Anterior_2014|26
17|M|D   |Anterior_2014|1
17|M|D1  |Anterior_2014|8
17|M|D1+E|2024         |1
17|M|D1+E|Anterior_2014|4
17|M|LVA |2024         |1
17|V|A   |2014         |4
17|V|A   |2015         |11
17|V|A   |2016         |9
17|V|A   |2017         |8
17|V|A   |2018         |25
17|V|A   |2019         |25
17|V|A   |2020         |23
17|V|A   |2021         |42
17|V|A   |2022         |42
17|V|A   |2023         |52
17|V|A   |2024         |69
17|V|A   |Anterior_2014|4659
17|V|A1  |2014         |117
17|V|A1  |2015         |135
17|V|A1  |2016         |195
17|V|A1  |2017         |123
17|V|A1  |2018         |201
17|V|A1  |2019         |216
17|V|A1  |2020         |145
17|V|A1  |2021         |279
17|V|A1  |2022         |254
17|V|A1  |2023         |221
17|V|A1  |2024         |192
17|V|A1  |Anterior_2014|12097
17|V|A2  |2014         |12
17|V|A2  |2015         |11
17|V|A2  |2016         |12
17|V|A2  |2017         |18
17|V|A2  |2018         |18
17|V|A2  |2019         |35
17|V|A2  |2020         |19
17|V|A2  |2021         |49
17|V|A2  |2022         |49
17|V|A2  |2023         |58
17|V|A2  |2024         |78
17|V|A2  |Anterior_2014|4852
17|V|AM  |2014         |550
17|V|AM  |2015         |549
17|V|AM  |2016         |465
17|V|AM  |2017         |448
17|V|AM  |2018         |576
17|V|AM  |2019         |599
17|V|AM  |2020         |439
17|V|AM  |2021         |759
17|V|AM  |2022         |691
17|V|AM  |2023         |772
17|V|AM  |2024         |1016
17|V|AM  |Anterior_2014|111280
17|V|B   |2014         |1868
17|V|B   |2015         |2454
17|V|B   |2016         |2706
17|V|B   |2017         |2260
17|V|B   |2018         |3054
17|V|B   |2019         |3763
17|V|B   |2020         |2382
17|V|B   |2021         |4109
17|V|B   |2022         |3874
17|V|B   |2023         |4368
17|V|B   |2024         |5311
17|V|B   |Anterior_2014|81749
17|V|B+E |2014         |10
17|V|B+E |2015         |9
17|V|B+E |2016         |13
17|V|B+E |2017         |6
17|V|B+E |2018         |6
17|V|B+E |2019         |9
17|V|B+E |2020         |7
17|V|B+E |2021         |16
17|V|B+E |2022         |12
17|V|B+E |2023         |68
17|V|B+E |2024         |69
17|V|B+E |Anterior_2014|986
17|V|C   |2014         |1
17|V|C   |2015         |1
17|V|C   |2016         |1
17|V|C   |2018         |1
17|V|C   |2019         |1
17|V|C   |2021         |1
17|V|C   |2024         |1
17|V|C   |Anterior_2014|204
17|V|C+E |2018         |2
17|V|C+E |2024         |1
17|V|C+E |Anterior_2014|82
17|V|C1  |2015         |1
17|V|C1  |2016         |2
17|V|C1  |2020         |3
17|V|C1  |2021         |1
17|V|C1  |2022         |2
17|V|C1  |2023         |11
17|V|C1  |2024         |3
17|V|C1  |Anterior_2014|229
17|V|C1+E|2023         |2
17|V|C1+E|Anterior_2014|124
17|V|D   |2021         |1
17|V|D   |2024         |13
17|V|D   |Anterior_2014|27
17|V|D+E |2024         |1
17|V|D+E |Anterior_2014|10
17|V|D1  |2014         |1
17|V|D1  |2024         |10
17|V|D1  |Anterior_2014|46
17|V|D1+E|2021         |1
17|V|D1+E|2022         |1
17|V|D1+E|2023         |1
17|V|D1+E|Anterior_2014|18
17|V|LVA |2018         |1
17|V|LVA |2019         |1
17|V|LVA |2020         |1
17|V|LVA |2022         |6
17|V|LVA |2023         |14
17|V|LVA |2024         |10
17|V|LVA |Anterior_2014|1
18|M|A   |2017         |2
18|M|A   |2018         |1
18|M|A   |2019         |4
18|M|A   |2020         |5
18|M|A   |2021         |8
18|M|A   |2022         |4
18|M|A   |2023         |4
18|M|A   |2024         |14
18|M|A   |Anterior_2014|206
18|M|A1  |2014         |9
18|M|A1  |2015         |19
18|M|A1  |2016         |18
18|M|A1  |2017         |10
18|M|A1  |2018         |29
18|M|A1  |2019         |23
18|M|A1  |2020         |24
18|M|A1  |2021         |42
18|M|A1  |2022         |46
18|M|A1  |2023         |31
18|M|A1  |2024         |30
18|M|A1  |Anterior_2014|574
18|M|A2  |2015         |2
18|M|A2  |2016         |4
18|M|A2  |2017         |5
18|M|A2  |2018         |5
18|M|A2  |2019         |3
18|M|A2  |2020         |2
18|M|A2  |2021         |8
18|M|A2  |2022         |8
18|M|A2  |2023         |12
18|M|A2  |2024         |13
18|M|A2  |Anterior_2014|246
18|M|AM  |2014         |206
18|M|AM  |2015         |275
18|M|AM  |2016         |281
18|M|AM  |2017         |193
18|M|AM  |2018         |318
18|M|AM  |2019         |321
18|M|AM  |2020         |310
18|M|AM  |2021         |303
18|M|AM  |2022         |253
18|M|AM  |2023         |339
18|M|AM  |2024         |337
18|M|AM  |Anterior_2014|47852
18|M|B   |2014         |3191
18|M|B   |2015         |3813
18|M|B   |2016         |4376
18|M|B   |2017         |3420
18|M|B   |2018         |4803
18|M|B   |2019         |4802
18|M|B   |2020         |3551
18|M|B   |2021         |4556
18|M|B   |2022         |4074
18|M|B   |2023         |4029
18|M|B   |2024         |4125
18|M|B   |Anterior_2014|143761
18|M|B+E |2014         |2
18|M|B+E |2015         |4
18|M|B+E |2016         |4
18|M|B+E |2017         |5
18|M|B+E |2018         |5
18|M|B+E |2019         |5
18|M|B+E |2020         |3
18|M|B+E |2021         |3
18|M|B+E |2022         |2
18|M|B+E |2023         |54
18|M|B+E |2024         |16
18|M|B+E |Anterior_2014|648
18|M|C   |Anterior_2014|7
18|M|C+E |Anterior_2014|2
18|M|C1  |2021         |2
18|M|C1  |2023         |16
18|M|C1  |2024         |3
18|M|C1  |Anterior_2014|99
18|M|C1+E|2023         |7
18|M|C1+E|2024         |1
18|M|C1+E|Anterior_2014|83
18|M|D1  |2023         |1
18|M|D1  |Anterior_2014|1
18|M|LVA |Anterior_2014|1
18|V|A   |2014         |2
18|V|A   |2015         |6
18|V|A   |2016         |7
18|V|A   |2017         |6
18|V|A   |2018         |8
18|V|A   |2019         |5
18|V|A   |2020         |16
18|V|A   |2021         |21
18|V|A   |2022         |17
18|V|A   |2023         |32
18|V|A   |2024         |26
18|V|A   |Anterior_2014|4354
18|V|A1  |2014         |88
18|V|A1  |2015         |84
18|V|A1  |2016         |93
18|V|A1  |2017         |70
18|V|A1  |2018         |107
18|V|A1  |2019         |110
18|V|A1  |2020         |76
18|V|A1  |2021         |159
18|V|A1  |2022         |125
18|V|A1  |2023         |138
18|V|A1  |2024         |102
18|V|A1  |Anterior_2014|6472
18|V|A2  |2014         |3
18|V|A2  |2015         |6
18|V|A2  |2016         |5
18|V|A2  |2017         |13
18|V|A2  |2018         |19
18|V|A2  |2019         |27
18|V|A2  |2020         |24
18|V|A2  |2021         |31
18|V|A2  |2022         |20
18|V|A2  |2023         |54
18|V|A2  |2024         |43
18|V|A2  |Anterior_2014|4386
18|V|AM  |2014         |632
18|V|AM  |2015         |662
18|V|AM  |2016         |731
18|V|AM  |2017         |634
18|V|AM  |2018         |776
18|V|AM  |2019         |646
18|V|AM  |2020         |829
18|V|AM  |2021         |964
18|V|AM  |2022         |932
18|V|AM  |2023         |1013
18|V|AM  |2024         |1156
18|V|AM  |Anterior_2014|139610
18|V|B   |2014         |3133
18|V|B   |2015         |3514
18|V|B   |2016         |3965
18|V|B   |2017         |3093
18|V|B   |2018         |4069
18|V|B   |2019         |3902
18|V|B   |2020         |2914
18|V|B   |2021         |4826
18|V|B   |2022         |4515
18|V|B   |2023         |4635
18|V|B   |2024         |5165
18|V|B   |Anterior_2014|114630
18|V|B+E |2014         |2
18|V|B+E |2015         |6
18|V|B+E |2016         |5
18|V|B+E |2017         |6
18|V|B+E |2018         |11
18|V|B+E |2019         |9
18|V|B+E |2020         |18
18|V|B+E |2021         |10
18|V|B+E |2022         |20
18|V|B+E |2023         |86
18|V|B+E |2024         |42
18|V|B+E |Anterior_2014|1153
18|V|C   |2022         |1
18|V|C   |2023         |3
18|V|C   |2024         |1
18|V|C   |Anterior_2014|80
18|V|C+E |2015         |1
18|V|C+E |2020         |1
18|V|C+E |2023         |1
18|V|C+E |2024         |3
18|V|C+E |Anterior_2014|51
18|V|C1  |2023         |20
18|V|C1  |Anterior_2014|238
18|V|C1+E|2023         |17
18|V|C1+E|2024         |6
18|V|C1+E|Anterior_2014|155
18|V|D   |2023         |2
18|V|D   |2024         |2
18|V|D   |Anterior_2014|7
18|V|D+E |2023         |1
18|V|D+E |2024         |1
18|V|D+E |Anterior_2014|5
18|V|D1  |2022         |1
18|V|D1  |2023         |2
18|V|D1  |2024         |4
18|V|D1  |Anterior_2014|19
18|V|D1+E|2014         |1
18|V|D1+E|Anterior_2014|1
18|V|LVA |2018         |1
18|V|LVA |2023         |3
18|V|LVA |2024         |3
18|V|LVA |Anterior_2014|15
19|M|A   |2014         |1
19|M|A   |2017         |3
19|M|A   |2018         |3
19|M|A   |2019         |2
19|M|A   |2020         |2
19|M|A   |2021         |9
19|M|A   |2022         |6
19|M|A   |2023         |5
19|M|A   |2024         |10
19|M|A   |Anterior_2014|57
19|M|A1  |2014         |12
19|M|A1  |2015         |3
19|M|A1  |2016         |3
19|M|A1  |2017         |7
19|M|A1  |2018         |5
19|M|A1  |2019         |7
19|M|A1  |2020         |11
19|M|A1  |2021         |11
19|M|A1  |2022         |21
19|M|A1  |2023         |17
19|M|A1  |2024         |12
19|M|A1  |Anterior_2014|168
19|M|A2  |2014         |1
19|M|A2  |2015         |1
19|M|A2  |2016         |5
19|M|A2  |2017         |3
19|M|A2  |2018         |3
19|M|A2  |2019         |2
19|M|A2  |2020         |5
19|M|A2  |2021         |5
19|M|A2  |2022         |2
19|M|A2  |2023         |7
19|M|A2  |2024         |17
19|M|A2  |Anterior_2014|74
19|M|AM  |2014         |18
19|M|AM  |2015         |26
19|M|AM  |2016         |25
19|M|AM  |2017         |25
19|M|AM  |2018         |17
19|M|AM  |2019         |22
19|M|AM  |2020         |16
19|M|AM  |2021         |27
19|M|AM  |2022         |15
19|M|AM  |2023         |34
19|M|AM  |2024         |27
19|M|AM  |Anterior_2014|7235
19|M|B   |2014         |1033
19|M|B   |2015         |1124
19|M|B   |2016         |1252
19|M|B   |2017         |995
19|M|B   |2018         |1444
19|M|B   |2019         |1634
19|M|B   |2020         |1342
19|M|B   |2021         |1633
19|M|B   |2022         |1567
19|M|B   |2023         |1528
19|M|B   |2024         |1508
19|M|B   |Anterior_2014|51775
19|M|B+E |2015         |1
19|M|B+E |2016         |1
19|M|B+E |2017         |1
19|M|B+E |2018         |2
