break_date,level_change,low,high,control_change,control_low,control_high,is_true
2017-01-01,0.04569031053629232,-0.06600769860866981,0.1707465082106057,-0.15334535589617057,-0.32220640125176986,0.05758462119800867,False
2018-01-01,-0.11665092875679246,-0.17870716807808723,-0.04990576888362815,0.03743891654552408,-0.08251320842035845,0.17307356949533315,False
2019-02-01,-0.134896063688632,-0.2167477903752598,-0.044490636062185236,0.025280333682637296,-0.0673577274598638,0.12712000472951088,True
