COD_PROVINCIA|IND_SEXO|EDAD|NUM_PERMISOS|NUM_LICENCIAS|NUM_LICENCIAS_PERMISOS|NUM_PERMISOS_A|NUM_PERMISOS_B|NUM_PERMISOS_C|NUM_PERMISOS_D|NUM_PERMISOS_LCM|NUM_PERMISOS_LVA
14|V|30 a 34 años|19601|0|19601|9096|19470|1308|103|0|0
14|V|35 a 39 años|21691|0|21691|12125|21548|2361|318|0|0
14|V|40 a 44 años|24257|1|24258|15477|24033|3450|608|0|1
14|V|45 a 49 años|27753|0|27753|17657|27119|4226|1027|0|0
14|V|50 a 54 años|27068|1|27068|17888|26163|4332|1700|0|1
14|V|55 a 59 años|28111|2|28111|18063|26855|4215|2018|0|2
14|V|60 a 64 años|26234|3|26234|18274|24936|3694|1570|0|3
14|V|65 a 69 años|21691|7|21691|16219|20449|1572|649|0|7
14|V|70 a 74 años|15568|6|15568|11503|14382|486|241|0|6
14|V|Más de 74 años|27646|18|27646|23061|18167|262|115|0|18
15|M|15 a 17 años|62|2|64|62|0|0|0|0|2
15|M|18 a 20 años|3968|1|3969|160|3932|1|0|0|1
15|M|21 a 24 años|12044|0|12044|236|12038|26|0|0|0
15|M|25 a 29 años|17568|0|17568|493|17557|63|22|0|0
15|M|30 a 34 años|24429|0|24429|1893|24398|205|51|0|0
15|M|35 a 39 años|31430|0|31430|2733|31392|503|140|0|0
15|M|40 a 44 años|36873|0|36873|4009|36798|426|192|0|0
15|M|45 a 49 años|43521|0|43521|6116|43304|421|195|0|0
15|M|50 a 54 años|40227|1|40227|6781|39918|309|192|0|1
15|M|55 a 59 años|37089|2|37089|4222|36755|207|121|0|2
15|M|60 a 64 años|31094|5|31094|2736|30758|132|78|0|5
15|M|65 a 69 años|25551|21|25552|1983|25194|48|20|0|21
15|M|70 a 74 años|17771|25|17773|1409|17350|26|7|0|25
15|M|Más de 74 años|15756|36|15756|1850|14750|7|4|0|36
15|V|15 a 17 años|469|39|500|469|0|0|0|0|39
15|V|18 a 20 años|5950|17|5963|1004|5760|5|0|0|17
15|V|21 a 24 años|13874|0|13874|1612|13824|214|9|0|0
15|V|25 a 29 años|19461|0|19461|3177|19419|708|87|0|0
15|V|30 a 34 años|19616|2|19618|6364|19527|1242|203|0|2
15|V|35 a 39 años|21718|2|21719|9125|21585|2105|459|0|2
15|V|40 a 44 años|33649|0|33649|15654|33392|4046|932|0|0
15|V|45 a 49 años|43423|1|43424|21382|42616|5821|1524|0|1
15|V|50 a 54 años|41906|5|41908|21159|40867|6051|2945|1|4
15|V|55 a 59 años|38288|7|38288|16839|37313|5881|3203|0|7
15|V|60 a 64 años|35521|19|35521|16156|34299|5092|2543|0|19
15|V|65 a 69 años|31666|33|31667|14667|30267|2580|1114|0|33
15|V|70 a 74 años|26403|52|26406|11398|24947|981|423|0|52
15|V|Más de 74 años|47449|222|47452|24525|38785|679|291|0|222
16|M|15 a 17 años|42|0|42|42|0|0|0|0|0
16|M|18 a 20 años|1115|0|1115|107|1087|0|0|0|0
16|M|21 a 24 años|2892|0|2892|122|2890|14|0|0|0
16|M|25 a 29 años|4134|0|4134|210|4132|18|3|0|0
16|M|30 a 34 años|4483|0|4483|641|4479|41|6|0|0
16|M|35 a 39 años|4941|0|4941|722|4934|52|10|0|0
16|M|40 a 44 años|5078|0|5078|721|5069|61|19|0|0
16|M|45 a 49 años|5739|0|5739|931|5703|53|20|0|0
16|M|50 a 54 años|5747|0|5747|948|5700|64|26|0|0
16|M|55 a 59 años|5689|0|5689|677|5611|29|16|0|0
16|M|60 a 64 años|4860|0|4860|617|4731|12|9|0|0
16|M|65 a 69 años|2968|1|2968|312|2881|5|1|0|1
16|M|70 a 74 años|1455|0|1455|167|1383|1|0|0|0
16|M|Más de 74 años|965|0|965|217|818|2|1|0|0
16|V|15 a 17 años|210|4|212|210|0|0|0|0|4
16|V|18 a 20 años|1540|8|1547|373|1477|3|0|0|8
16|V|21 a 24 años|3458|1|3459|598|3445|158|1|0|1
16|V|25 a 29 años|4877|0|4877|1115|4869|392|29|0|0
16|V|30 a 34 años|5198|0|5198|2301|5185|593|50|0|0
16|V|35 a 39 años|5432|0|5432|2658|5416|926|118|0|0
16|V|40 a 44 años|6042|0|6042|2841|6011|1288|260|0|0
16|V|45 a 49 años|6813|1|6814|3068|6743|1522|376|0|1
16|V|50 a 54 años|6777|0|6777|2945|6686|1486|602|0|0
16|V|55 a 59 años|7347|4|7347|3056|7231|1538|825|0|4
16|V|60 a 64 años|7320|11|7320|3764|7152|1375|615|0|11
16|V|65 a 69 años|5927|11|5927|3629|5724|573|230|0|11
16|V|70 a 74 años|4265|19|4265|2965|4043|176|86|0|19
16|V|Más de 74 años|9937|105|9937|8551|6353|101|42|0|105
17|M|15 a 17 años|481|1|482|481|0|0|0|0|1
17|M|18 a 20 años|3178|1|3178|1129|2636|0|0|0|1
17|M|21 a 24 años|9483|0|9483|1529|9291|19|1|0|0
17|M|25 a 29 años|14187|0|14187|2508|14096|69|3|0|0
17|M|30 a 34 años|15781|0|15781|4960|15670|84|7|0|0
17|M|35 a 39 años|17720|0|17720|6291|17552|116|35|0|0
17|M|40 a 44 años|21833|0|21833|8863|21564|208|65|0|0
17|M|45 a 49 años|25571|0|25571|11635|25035|175|70|0|0
17|M|50 a 54 años|23711|0|23711|11730|23142|165|70|0|0
17|M|55 a 59 años|21542|0|21542|8793|21024|146|71|0|0
17|M|60 a 64 años|19237|0|19237|7341|18764|103|36|0|0
17|M|65 a 69 años|16325|0|16325|4983|15907|51|25|0|0
17|M|70 a 74 años|11893|0|11893|3228|11404|15|5|0|0
17|M|Más de 74 años|13269|0|13269|5033|11276|5|3|0|0
17|V|15 a 17 años|1333|24|1346|1333|0|0|0|0|24
17|V|18 a 20 años|5219|19|5233|2379|4296|1|0|0|19
17|V|21 a 24 años|11281|4|11285|3033|10986|150|5|0|4
17|V|25 a 29 años|15296|1|15297|4709|15108|511|24|0|1
17|V|30 a 34 años|17554|0|17554|8693|17325|923|103|0|0
17|V|35 a 39 años|19500|0|19500|10660|19249|1471|231|0|0
17|V|40 a 44 años|23544|0|23544|13712|23092|2301|569|0|0
17|V|45 a 49 años|30502|2|30502|18986|29670|3600|919|0|2
17|V|50 a 54 años|28858|0|28858|19251|28040|3644|1462|0|0
17|V|55 a 59 años|26193|2|26193|17016|25491|3571|1593|0|2
17|V|60 a 64 años|22997|0|22997|15896|22327|3064|1338|0|0
17|V|65 a 69 años|19580|0|19580|13552|19007|1453|620|0|0
17|V|70 a 74 años|15591|0|15591|10469|14981|502|224|0|0
17|V|Más de 74 años|24966|6|24966|20229|21187|284|120|0|6
18|M|15 a 17 años|455|0|455|455|0|0|0|0|0
18|M|18 a 20 años|3608|0|3608|863|3121|2|0|0|0
18|M|21 a 24 años|11766|0|11766|1249|11544|39|1|0|0
18|M|25 a 29 años|18970|0|18970|1599|18884|124|21|0|0
18|M|30 a 34 años|22631|0|22631|4340|22502|183|34|0|0
18|M|35 a 39 años|24448|0|24448|5835|24251|216|71|0|0
18|M|40 a 44 años|27212|0|27212|8102|26935|230|111|0|0
18|M|45 a 49 años|30236|0|30236|10017|29569|346|145|0|0
18|M|50 a 54 años|28403|0|28403|9603|27505|300|112|0|0
18|M|55 a 59 años|26555|1|26555|6870|25707|290|100|0|1
18|M|60 a 64 años|20959|0|20959|4323|20248|188|40|0|0
18|M|65 a 69 años|14339|1|14339|2253|13893|91|13|0|1
18|M|70 a 74 años|7568|1|7568|976|7306|27|1|0|1
18|M|Más de 74 años|4724|0|4724|789|4418|12|2|0|0
18|V|15 a 17 años|1775|5|1779|1775|0|0|0|0|5
18|V|18 a 20 años|6661|4|6662|2855|5378|12|0|0|4
18|V|21 a 24 años|14621|2|14622|3751|14149|334|17|0|2
18|V|25 a 29 años|21374|0|21374|5513|21162|1044|126|0|0
18|V|30 a 34 años|23783|0|23783|11158|23534|1674|245|0|0
18|V|35 a 39 años|26202|0|26202|15240|25888|2724|592|0|0
18|V|40 a 44 años|29996|0|29996|18488|29554|3938|1029|0|0
18|V|45 a 49 años|34204|0|34204|21466|33290|5027|1586|0|0
18|V|50 a 54 años|32830|2|32832|21615|31715|5452|2598|0|2
18|V|55 a 59 años|32860|2|32860|21383|31428|5026|2771|0|2
18|V|60 a 64 años|29569|2|29569|19841|28048|3962|1978|0|2
18|V|65 a 69 años|24707|8|24707|16574|23306|1780|860|0|8
18|V|70 a 74 años|17771|8|17771|11378|16549|594|276|0|8
18|V|Más de 74 años|29354|34|29354|22587|20777|319|158|0|34
19|M|15 a 17 años|31|0|31|31|0|0|0|0|0
19|M|18 a 20 años|1298|0|1298|66|1281|0|0|0|0
19|M|21 a 24 años|3803|0|3803|117|3796|13|1|0|0
19|M|25 a 29 años|5073|0|5073|252|5064|31|8|0|0
19|M|30 a 34 años|5946|0|5946|653|5935|49|15|0|0
19|M|35 a 39 años|8027|0|8027|1315|8005|146|38|0|0
19|M|40 a 44 años|9569|0|9569|1359|9541|169|66|0|0
19|M|45 a 49 años|10891|0|10891|1975|10830|150|56|0|0
19|M|50 a 54 años|9279|0|9279|1698|9183|107|50|0|0
19|M|55 a 59 años|7655|0|7655|889|7582|53|25|0|0
19|M|60 a 64 años|5958|0|5958|628|5877|22|12|0|0
19|M|65 a 69 años|3965|0|3965|410|3884|7|4|0|0
19|M|70 a 74 años|2106|0|2106|135|2063|6|2|0|0
19|M|Más de 74 años|1308|0|1308|139|1243|2|2|0|0
19|V|15 a 17 años|142|1|143|142|0|0|0|0|1
19|V|18 a 20 años|1948|1|1949|348|1879|0|0|0|1
19|V|21 a 24 años|4409|0|4409|512|4393|66|2|0|0
19|V|25 a 29 años|5572|0|5572|932|5554|257|25|0|0
19|V|30 a 34 años|6159|0|6159|2045|6124|384|56|0|0
19|V|35 a 39 años|6557|0|6557|2581|6519|660|168|0|0
19|V|40 a 44 años|8920|0|8920|3860|8866|1211|297|0|0
19|V|45 a 49 años|11497|0|11497|5112|11400|1832|545|0|0
19|V|50 a 54 años|11105|1|11105|5278|10948|1869|755|0|1
19|V|55 a 59 años|9845|0|9845|4025|9709|1577|844|0|0
19|V|60 a 64 años|8317|3|8317|3854|8169|1354|658|0|3
19|V|65 a 69 años|6575|6|6575|3002|6444|579|267|0|6
19|V|70 a 74 años|4579|4|4579|1984|4452|172|81|0|4
19|V|Más de 74 años|6997|24|6997|4494|5964|89|31|0|24
20|M|15 a 17 años|189|0|189|189|0|0|0|0|0
20|M|18 a 20 años|2562|0|2562|581|2290|1|0|0|0
20|M|21 a 24 años|8112|0|8112|832|7990|11|1|0|0
20|M|25 a 29 años|12019|0|12019|1082|11970|48|13|0|0
20|M|30 a 34 años|12409|0|12409|1424|12349|42|35|0|0
20|M|35 a 39 años|14260|0|14260|2132|14195|64|59|0|0
20|M|40 a 44 años|17703|0|17703|3091|17605|96|125|0|0
20|M|45 a 49 años|23027|0|23027|4083|22799|131|140|0|0
20|M|50 a 54 años|22547|0|22547|4068|22231|148|182|0|0
20|M|55 a 59 años|20316|0|20316|2904|20046|161|138|0|0
20|M|60 a 64 años|17461|0|17461|2082|17224|98|69|0|0
20|M|65 a 69 años|14078|1|14078|1436|13894|29|25|0|1
20|M|70 a 74 años|9186|0|9186|915|8988|7|6|0|0
20|M|Más de 74 años|7313|0|7313|1088|6938|1|0|0|0
20|V|15 a 17 años|440|0|440|440|0|0|0|0|0
20|V|18 a 20 años|4163|0|4163|1273|3764|4|0|0|0
20|V|21 a 24 años|10495|0|10495|2311|10344|132|3|0|0
20|V|25 a 29 años|14397|0|14397|3356|14297|402|82|0|0
20|V|30 a 34 años|14556|0|14556|4373|14478|657|213|0|0
20|V|35 a 39 años|16493|0|16493|5804|16397|1032|402|0|0
20|V|40 a 44 años|20690|1|20691|8386|20576|1638|613|0|1
20|V|45 a 49 años|27400|1|27400|11006|27055|2463|1005|0|1
20|V|50 a 54 años|27734|0|27734|12208|27244|3341|1892|0|0
20|V|55 a 59 años|25198|0|25198|10557|24742|3556|2092|0|0
20|V|60 a 64 años|22489|0|22489|9605|22067|3131|1676|0|0
20|V|65 a 69 años|19888|1|19889|8773|19381|1311|658|0|1
20|V|70 a 74 años|15950|2|15950|6934|15455|364|185|0|2
20|V|Más de 74 años|24365|3|24365|14071|21580|135|63|0|3
21|M|15 a 17 años|50|0|50|50|0|0|0|0|0
21|M|18 a 20 años|1833|0|1833|118|1787|0|0|0|0
21|M|21 a 24 años|6396|0|6396|169|6389|15|0|0|0
21|M|25 a 29 años|9689|0|9689|315|9670|66|2|0|0
21|M|30 a 34 años|11323|0|11323|1219|11299|70|11|0|0
21|M|35 a 39 años|13642|0|13642|2070|13609|104|25|0|0
21|M|40 a 44 años|15686|0|15686|3160|15625|112|20|0|0
21|M|45 a 49 años|17430|0|17430|4113|17186|126|37|0|0
21|M|50 a 54 años|15578|0|15578|3707|15178|113|47|0|0
21|M|55 a 59 años|13133|0|13133|2248|12817|81|26|0|0
21|M|60 a 64 años|9539|0|9539|1318|9295|46|12|0|0
21|M|65 a 69 años|6475|0|6475|730|6299|20|1|0|0
21|M|70 a 74 años|3257|0|3257|282|3162|17|3|0|0
21|M|Más de 74 años|2003|0|2003|199|1915|4|0|0|0
21|V|15 a 17 años|504|0|504|504|0|0|0|0|0
21|V|18 a 20 años|3766|0|3766|975|3422|4|0|0|0
21|V|21 a 24 años|8087|0|8087|1080|7991|151|5|0|0
21|V|25 a 29 años|11672|0|11672|1773|11622|612|30|0|0
21|V|30 a 34 años|13456|0|13456|4655|13371|971|81|0|0
21|V|35 a 39 años|14979|0|14979|6885|14889|1556|179|0|0
21|V|40 a 44 años|17921|0|17921|9603|17744|2350|426|0|0
21|V|45 a 49 años|20878|0|20878|11464|20415|2958|661|0|0
21|V|50 a 54 años|19479|0|19479|10873|18725|2753|967|0|0
21|V|55 a 59 años|17939|2|17939|9380|17020|2270|916|0|2
21|V|60 a 64 años|15241|6|15241|8525|14236|1547|655|1|5
21|V|65 a 69 años|12720|4|12720|7636|11780|737|311|0|4
21|V|70 a 74 años|9376|3|9376|5603|8552|257|113|0|3
21|V|Más de 74 años|14963|22|14963|11117|10496|133|56|0|22
21|V|Se desconoce|1|0|1|1|1|0|0|0|0
22|M|15 a 17 años|169|0|169|169|0|0|0|0|0
22|M|18 a 20 años|951|0|951|242|846|0|0|0|0
22|M|21 a 24 años|2545|0|2545|177|2536|2|0|0|0
22|M|25 a 29 años|3717|0|3717|301|3710|19|0|0|0
22|M|30 a 34 años|4197|0|4197|675|4188|21|5|0|0
22|M|35 a 39 años|5055|0|5055|879|5045|44|10|0|0
22|M|40 a 44 años|5770|0|5770|1187|5751|54|18|0|0
22|M|45 a 49 años|7008|0|7008|1483|6963|98|24|0|0
22|M|50 a 54 años|6616|0|6616|1388|6557|50|21|0|0
22|M|55 a 59 años|6386|0|6386|1039|6302|29|19|0|0
22|M|60 a 64 años|5826|0|5826|854|5734|9|6|0|0
22|M|65 a 69 años|4598|0|4598|501|4519|6|1|0|0
22|M|70 a 74 años|2850|1|2851|316|2755|1|0|1|0
22|M|Más de 74 años|2348|0|2348|577|1966|1|0|0|0
22|V|15 a 17 años|437|16|445|437|0|0|0|0|16
22|V|18 a 20 años|1597|1|1598|607|1425|0|0|0|1
22|V|21 a 24 años|3276|0|3276|777|3240|80|1|0|0
22|V|25 a 29 años|4734|0|4734|1202|4717|256|12|0|0
22|V|30 a 34 años|5070|0|5070|2091|5044|405|31|0|0
22|V|35 a 39 años|5625|1|5626|2704|5608|738|79|0|1
22|V|40 a 44 años|6997|0|6997|3415|6960|1074|154|0|0
22|V|45 a 49 años|8545|1|8546|4104|8438|1424|320|0|1
22|V|50 a 54 años|8181|0|8181|4183|8062|1403|566|0|0
22|V|55 a 59 años|7960|2|7961|3897|7842|1265|593|0|2
22|V|60 a 64 años|7540|1|7540|4087|7408|1196|565|0|1
22|V|65 a 69 años|6615|0|6615|3824|6482|485|192|0|0
22|V|70 a 74 años|5078|3|5078|3121|4916|111|40|0|3
22|V|Más de 74 años|9857|15|9858|8166|7588|29|5|0|15
23|M|15 a 17 años|121|0|121|121|0|0|0|0|0
23|M|18 a 20 años|2656|0|2656|244|2576|0|0|0|0
23|M|21 a 24 años|8598|0|8598|454|8564|26|0|0|0
23|M|25 a 29 años|14282|0|14282|732|14266|77|9|0|0
23|M|30 a 34 años|16814|0|16814|2131|16783|133|22|0|0
23|M|35 a 39 años|17327|0|17327|2795|17273|194|39|0|0
23|M|40 a 44 años|17382|0|17382|3307|17281|165|58|0|0
23|M|45 a 49 años|18023|0|18023|3797|17732|142|63|0|0
23|M|50 a 54 años|17299|0|17299|3785|16854|109|40|0|0
23|M|55 a 59 años|16291|0|16291|2609|15810|57|23|0|0
23|M|60 a 64 años|12865|0|12865|1691|12481|33|15|0|0
23|M|65 a 69 años|7968|0|7968|791|7711|14|5|0|0
23|M|70 a 74 años|3752|0|3752|302|3616|5|2|0|0
23|M|Más de 74 años|2171|0|2171|253|2025|0|0|0|0
23|V|15 a 17 años|1011|3|1013|1011|0|0|0|0|3
23|V|18 a 20 años|5199|3|5202|1450|4793|7|0|0|3
23|V|21 a 24 años|10631|1|10631|2040|10489|282|2|0|1
23|V|25 a 29 años|15052|0|15052|3471|14990|852|58|0|0
23|V|30 a 34 años|16521|0|16521|7355|16434|1367|110|0|0
23|V|35 a 39 años|17158|0|17158|9029|17057|2188|341|0|0
23|V|40 a 44 años|19157|0|19157|10839|18990|3016|637|0|0
23|V|45 a 49 años|21690|0|21690|12207|21221|3741|925|0|0
23|V|50 a 54 años|22055|2|22055|12577|21332|3695|1496|0|2
23|V|55 a 59 años|23076|5|23076|12278|22107|3401|1620|0|5
23|V|60 a 64 años|22027|7|22027|12530|20863|2976|1312|0|7
23|V|65 a 69 años|17953|7|17953|10646|16802|1326|569|0|7
23|V|70 a 74 años|12351|11|12351|7250|11241|331|165|0|11
23|V|Más de 74 años|21226|25|21226|16162|13659|142|61|0|25
24|M|15 a 17 años|43|0|43|43|0|0|0|0|0
24|M|18 a 20 años|1606|0|1606|95|1577|0|0|0|0
24|M|21 a 24 años|5041|0|5041|145|5038|14|0|0|0
24|M|25 a 29 años|7028|0|7028|251|7022|21|8|0|0
24|M|30 a 34 años|7964|0|7964|561|7952|46|13|0|0
24|M|35 a 39 años|9942|0|9942|1003|9926|63|25|0|0
24|M|40 a 44 años|12349|0|12349|1400|12320|128|64|0|0
24|M|45 a 49 años|14448|0|14448|1848|14384|139|95|0|0
24|M|50 a 54 años|14376|0|14376|2059|14275|90|77|0|0
24|M|55 a 59 años|14425|1|14425|1625|14287|58|50|0|1
24|M|60 a 64 años|13359|0|13359|1273|13201|50|29|0|0
24|M|65 a 69 años|10324|0|10324|957|10101|15|12|0|0
24|M|70 a 74 años|6335|0|6335|517|6103|7|4|0|0
24|M|Más de 74 años|5588|1|5588|1129|4793|1|1|0|1
24|V|15 a 17 años|235|1|235|235|0|0|0|0|1
24|V|18 a 20 años|2615|3|2618|445|2546|1|0|0|3
24|V|21 a 24 años|5297|1|5298|707|5286|121|5|0|1
24|V|25 a 29 años|7888|0|7888|1348|7873|405|30|0|0
24|V|30 a 34 años|9112|0|9112|2904|9093|704|75|0|0
24|V|35 a 39 años|10991|0|10991|4201|10951|1340|195|0|0
24|V|40 a 44 años|13710|0|13710|5795|13645|2124|435|0|0
24|V|45 a 49 años|15989|0|15989|7075|15799|2588|648|0|0
24|V|50 a 54 años|16262|0|16262|7199|16031|2955|1366|0|0
24|V|55 a 59 años|16802|3|16803|6569|16545|2955|1576|0|3
24|V|60 a 64 años|16916|4|16917|6690|16625|3136|1477|0|4
24|V|65 a 69 años|15817|6|15817|6019|15444|1516|617|0|6
24|V|70 a 74 años|12134|5|12134|4562|11769|549|205|0|5
24|V|Más de 74 años|22282|51|22282|13655|17691|432|179|0|51
24|V|Se desconoce|0|1|1|0|0|0|0|1|0
25|M|15 a 17 años|91|1|92|91|0|0|0|0|1
25|M|18 a 20 años|1874|3|1877|198|1811|0|0|0|3
25|M|21 a 24 años|5410|0|5410|291|5398|19|0|0|0
25|M|25 a 29 años|7840|1|7841|434|7830|48|4|0|1
25|M|30 a 34 años|8561|0|8561|1440|8544|83|11|0|0
25|M|35 a 39 años|9558|0|9558|1728|9532|92|26|0|0
25|M|40 a 44 años|11055|0|11055|2355|11002|133|36|0|0
25|M|45 a 49 años|13598|0|13598|3263|13462|157|45|0|0
25|M|50 a 54 años|12520|0|12520|3009|12330|102|36|0|0
25|M|55 a 59 años|11454|0|11454|2385|11273|67|35|0|0
25|M|60 a 64 años|10472|0|10472|2010|10281|32|22|0|0
25|M|65 a 69 años|7976|0|7976|1173|7812|15|5|0|0
25|M|70 a 74 años|5313|1|5314|692|5101|5|1|0|1
25|M|Más de 74 años|4903|2|4903|1271|4171|0|0|0|2
25|V|15 a 17 años|538|47|568|538|0|0|0|0|47
25|V|18 a 20 años|3371|21|3384|932|3204|4|0|0|21
25|V|21 a 24 años|6966|4|6969|1254|6923|180|4|0|4
25|V|25 a 29 años|9142|2|9144|2173|9109|608|35|0|2
25|V|30 a 34 años|9781|0|9781|3863|9740|921|93|0|0
25|V|35 a 39 años|11180|1|11180|5127|11116|1513|265|0|1
25|V|40 a 44 años|13581|1|13582|6356|13485|2225|557|0|1
25|V|45 a 49 años|17358|1|17358|8649|17078|3070|903|0|1
25|V|50 a 54 años|16504|1|16505|8679|16215|2928|1254|0|1
25|V|55 a 59 años|15342|3|15344|8185|15020|2772|1367|0|3
25|V|60 a 64 años|13624|2|13624|8002|13271|2363|1077|0|2
25|V|65 a 69 años|11326|3|11326|6868|11004|1005|427|0|3
25|V|70 a 74 años|8729|2|8729|5496|8457|265|123|0|2
25|V|Más de 74 años|15577|5|15577|12907|12426|142|50|0|5
26|M|15 a 17 años|71|0|71|71|0|0|0|0|0
26|M|18 a 20 años|995|0|995|140|940|0|0|0|0
26|M|21 a 24 años|3335|0|3335|134|3318|6|0|0|0
26|M|25 a 29 años|5209|0|5209|228|5200|12|3|0|0
26|M|30 a 34 años|6009|0|6009|573|5989|17|9|0|0
26|M|35 a 39 años|7134|0|7134|884|7110|39|10|0|0
26|M|40 a 44 años|8605|0|8605|1076|8568|53|26|0|0
26|M|45 a 49 años|10646|0|10646|1743|10557|75|28|0|0
26|M|50 a 54 años|9638|0|9638|1862|9508|36|29|0|0
26|M|55 a 59 años|8730|1|8730|1394|8580|35|18|0|1
26|M|60 a 64 años|7328|0|7328|930|7196|15|9|0|0
26|M|65 a 69 años|5514|0|5514|530|5398|5|4|0|0
26|M|70 a 74 años|3021|0|3021|327|2894|3|2|0|0
26|M|Más de 74 años|2093|0|2093|528|1724|0|0|0|0
26|V|15 a 17 años|343|1|344|343|0|0|0|0|1
26|V|18 a 20 años|1936|3|1939|605|1757|1|0|0|3
26|V|21 a 24 años|4515|1|4516|757|4466|71|2|0|1
26|V|25 a 29 años|6373|0|6373|1185|6343|241|29|0|0
26|V|30 a 34 años|7035|0|7035|2319|6990|379|60|0|0
26|V|35 a 39 años|8012|0|8012|3132|7966|699|144|0|0
26|V|40 a 44 años|10296|0|10296|4259|10233|1158|308|0|0
26|V|45 a 49 años|12801|1|12801|5320|12650|1568|402|0|1
26|V|50 a 54 años|12455|0|12455|5595|12270|1754|730|0|0
26|V|55 a 59 años|11271|1|11271|4758|11104|1525|737|0|1
26|V|60 a 64 años|10386|3|10386|4884|10202|1325|619|0|3
26|V|65 a 69 años|8963|2|8963|4389|8794|568|229|0|2
26|V|70 a 74 años|6949|4|6949|3969|6768|151|64|0|4
26|V|Más de 74 años|11257|23|11259|8347|9085|55|20|0|23
27|M|15 a 17 años|29|0|29|29|0|0|0|0|0
27|M|18 a 20 años|1073|1|1074|103|1055|0|0|0|1
27|M|21 a 24 años|3328|0|3328|170|3326|18|0|0|0
27|M|25 a 29 años|4920|0|4920|251|4915|51|10|0|0
27|M|30 a 34 años|6262|0|6262|628|6251|66|18|0|0
27|M|35 a 39 años|8389|0|8389|1153|8384|247|46|0|0
27|M|40 a 44 años|10940|0|10940|1627|10916|419|97|0|0
27|M|45 a 49 años|11203|1|11203|1844|11144|186|87|0|1
27|M|50 a 54 años|10559|1|10560|1856|10487|144|81|0|1
27|M|55 a 59 años|10771|0|10771|1544|10676|116|63|0|0
27|M|60 a 64 años|9713|3|9714|1296|9581|60|27|0|3
27|M|65 a 69 años|8087|12|8087|1054|7867|31|8|0|12
27|M|70 a 74 años|5471|12|5471|821|5194|11|3|0|12
27|M|Más de 74 años|6009|21|6009|1860|4750|4|2|0|21
27|V|15 a 17 años|143|18|159|143|0|0|0|0|18
27|V|18 a 20 años|1765|8|1771|370|1727|1|0|0|8
27|V|21 a 24 años|3642|0|3642|592|3633|122|1|0|0
27|V|25 a 29 años|5156|0|5156|1157|5146|416|23|0|0
27|V|30 a 34 años|6556|0|6556|2466|6532|779|73|0|0
27|V|35 a 39 años|7279|1|7279|3327|7247|1330|184|0|1
27|V|40 a 44 años|8428|0|8428|4446|8384|1863|333|0|0
27|V|45 a 49 años|11106|4|11106|5891|10957|2584|601|0|4
27|V|50 a 54 años|11097|4|11098|5917|10889|2472|951|0|4
27|V|55 a 59 años|11361|7|11363|5563|11100|2572|1128|0|7
27|V|60 a 64 años|11451|9|11451|5911|11142|2475|1081|0|9
27|V|65 a 69 años|10826|12|10826|5873|10392|1468|558|0|12
27|V|70 a 74 años|8915|32|8916|4801|8459|563|223|0|32
27|V|Más de 74 años|18625|172|18630|12634|14038|299|127|0|172
28|M|15 a 17 años|948|0|948|948|0|0|0|0|0
28|M|18 a 20 años|23424|0|23424|1544|22808|4|0|0|0
28|M|21 a 24 años|73478|0|73478|2031|73330|68|8|0|0
28|M|25 a 29 años|112271|0|112271|4100|112052|223|130|0|0
28|M|30 a 34 años|141622|0|141622|11394|141311|441|293|0|0
28|M|35 a 39 años|165934|0|165934|16832|165652|840|584|0|0
28|M|40 a 44 años|194251|0|194251|20689|193902|1184|884|0|0
28|M|45 a 49 años|225308|0|225308|28265|224285|1238|973|0|0
28|M|50 a 54 años|209062|0|209062|30396|207410|994|828|0|0
28|M|55 a 59 años|175691|0|175691|21617|174213|696|570|0|0
28|M|60 a 64 años|137822|1|137823|14383|136603|420|302|0|1
28|M|65 a 69 años|101390|0|101390|8352|100407|139|83|0|0
28|M|70 a 74 años|63257|0|63257|3303|62642|35|19|0|0
28|M|Más de 74 años|52901|0|52901|5543|51984|25|8|0|0
28|V|15 a 17 años|2053|8|2061|2053|0|0|0|0|8
28|V|18 a 20 años|34731|3|34734|4299|33555|23|0|0|3
28|V|21 a 24 años|90360|0|90360|7715|89960|860|65|0|0
28|V|25 a 29 años|131202|0|131202|18475|130463|2578|871|0|0
28|V|30 a 34 años|155783|0|155783|39320|154755|4154|1810|0|0
28|V|35 a 39 años|172623|1|172624|52768|171782|7891|3537|0|1
28|V|40 a 44 años|207818|0|207818|69468|206871|13767|6073|0|0
28|V|45 a 49 años|255291|1|255292|90287|252299|20946|8941|0|1
28|V|50 a 54 años|247707|1|247707|93288|243708|23420|11313|0|1
28|V|55 a 59 años|217271|2|217271|76071|213770|21137|11178|0|2
28|V|60 a 64 años|181068|7|181069|65618|177962|18476|8917|0|7
28|V|65 a 69 años|143159|3|143159|50037|140495|8448|3987|0|3
28|V|70 a 74 años|109780|8|109780|32886|107808|3086|1690|0|8
28|V|Más de 74 años|165906|33|165906|73375|156568|2272|1038|0|33
29|M|15 a 17 años|651|0|651|651|0|0|0|0|0
29|M|18 a 20 años|8391|0|8391|1252|7815|0|0|0|0
29|M|21 a 24 años|21448|0|21448|1532|21224|20|2|0|0
29|M|25 a 29 años|30120|0|30120|2268|29968|46|32|0|0
29|M|30 a 34 años|36574|0|36574|7093|36326|66|45|0|0
